id,legacy_pid_tesim
zs25x916v,tufts:oh.constitutionconvention.washington.1802
6q182m148,tufts:va.houseofdelegates.lewis.1820
8k71nj18b,tufts:va.houseofdelegates.nelson.1824
kh04dq53m,tufts:sc.assembly.charlestoncity.1822
q524jp75s,tufts:va.electors.6.1796
73666547v,tufts:va.congress.8.1825
js956g66s,tufts:oh.staterepresentative.jefferson.january.1803
gh93h0305,tufts:oh.staterepresentative.jeffersonandcolumbiana.october.1803
h128nf53w,tufts:va.electors.12.1796
6w924c74z,tufts:va.houseofdelegates.bath.1801
4f16c360x,tufts:nc.houseofcommons.johnston.1809
zk51vh73q,tufts:va.houseofdelegates.amelia.1804
gf06g361z,tufts:pa.uscongress5.1808
xg94hq35d,tufts:pa.uscongress6.1800
d504rm25p,tufts:pa.uscongress5.1798
m900nv28c,tufts:ny.uscongress6.1822
ns0646841,tufts:oh.countysheriff.clermont.1804
cf95jc33g,tufts:oh.countycoroner.warren.1817
5999n4312,tufts:sc.assembly.orangeburgh.1820
x633f184j,tufts:sc.assembly.newberry.1824
dz010q96n,tufts:oh.countycoroner.montgomery.1813
4m90dw40q,tufts:oh.statesenate.delaware.franklin.1808
5712m769h,tufts:nc.houseofcommons.edgecombe.1816
wd375x16b,tufts:oh.statesenator.muskingumcounty.1820
xk81jm29h,tufts:oh.statesenate.columbiana.stark.1810
6395w811p,tufts:oh.statesenator.ross.1818
sb397937r,tufts:oh.statesenator.pike.and.scioto.counties.1820
kd17ct787,tufts:oh.statesenate.fairfield.1803
dr26xz35h,tufts:oh.statesenate.columbiana.1804
7w62f912t,tufts:oh.statesenate.columbiana.1805
hh63sw78t,tufts:al.uscongress.2.1825
3j333311k,tufts:ky.assemblyfranklin.1817
dr26xz36s,tufts:ky.assemblyfayette.1812
5138jf798,tufts:al.uscongress.1.1825
cr56n1915,tufts:al.uscongress.1.1823
qv33rx48q,tufts:ky.assemblyfranklin.1818
2f75r896n,tufts:ky.assemblyfayette.1813
k0698836v,tufts:ky.assemblyfranklin.1816
f7623d55d,tufts:ky.assemblyfleming.1821
z890rv194,tufts:sc.assembly.charlestoncity.1812
9s1617020,tufts:sc.assembly.charlestoncity.1808
j3860795d,tufts:sc.assembly.charlestoncity.1814
bv73c133v,tufts:sc.assembly.charlestoncity.1810
xg94hq36p,tufts:sc.assembly.charlestoncity.1794
9s1617038,tufts:sc.assembly.charlestoncity.1796
9019s349p,tufts:oh.uscongress7.1824
9z9030825,tufts:oh.uscongress5.1824
3x816n52n,tufts:oh.uscongress5.1822
h989r419j,tufts:oh.countycommissioner.muskingum.1814
q237hs90n,tufts:oh.countycommissioner.montgomery.1811
qz20st47p,tufts:oh.countycommissioner.montgomery.1812
8910jv73f,tufts:oh.countycommissioner.montgomery.1814
br86b443v,tufts:oh.countycommissioner.montgomery.oct.1804
vx021g06q,tufts:oh.coroner.jefferson.1820
vm40xs440,tufts:va.houseofdelegates.mathews.1819
j3860796p,tufts:sc.assembly.st.thomas.and.st.dennis.1814
cj82k8226,tufts:sc.assembly.union.1796
r207tq302,tufts:sc.assembly.st.thomas.st.dennis.1808
2f75r897x,tufts:sc.assembly.st.helena.1794
xd07gt70s,tufts:sc.assembly.st.helena.1798
hq37vp47k,tufts:sc.assembly.stjohn.colleton.1808
1n79h503r,tufts:sc.assembly.st.georgesdorchester.1824
p2676w480,tufts:oh.uscongress4.1818
4x51hk12j,tufts:oh.uscongress4.1820
xk81jm308,tufts:oh.uscongress3.1824
jm214q137,tufts:oh.uscongress3.1818
mp48sd71x,tufts:oh.uscongress3.1814
j6731464n,tufts:va.houseofdelegates.jefferson.1821
73666552q,tufts:oh.ussenator9.1822
ms35t9694,tufts:oh.statesenator.belmont.1811
hm50ts70v,tufts:va.houseofdelegates.lancaster.1809
ks65hd112,tufts:ms.assembly.adams.1822
2227mq42b,tufts:ms.assembly.adams.1821
m613mz49w,tufts:ms.assembly.adams.natchez.1822
5m60qs80b,tufts:oh.countycoroner.warren.1811
pr76f447q,tufts:oh.statesenator.marioncounty.1824
70795866t,tufts:ky.assemblypulaski.1817
0p096789h,tufts:oh.staterepresentative.ross.1805
6w924c79b,tufts:ct.secretary.1809
dn39x254n,tufts:ky.assemblymontgomery.1822
ws859g54r,tufts:ky.assemblynicholas.1822
wp988k73q,tufts:oh.statesenator.medina_portagecounties.1820
0p0967887,tufts:ky.assemblynelson.1797
xk81jm32t,tufts:ky.assemblyohio.1814
bk128b81j,tufts:oh.uscongress1.1818
2801ph32k,tufts:oh.uscongress1.1820
rb68xc801,tufts:va.houseofdelegates.newkent.1803
1z40kt72h,tufts:va.houseofdelegates.nansemond.1811
kw52j915d,tufts:va.houseofdelegates.norfolk.1817
tq57ns098,tufts:oh.statesenator.meigscounty.1824
q811kk56t,tufts:ms.assembly.adams.1815
pc289k02c,tufts:tn.assembly.3.1823
wp988k740,tufts:tn.ussenate.4.1803
sq87bv572,tufts:tn.ussenate.2.1803
5x21tg258,tufts:tn.ussenate.3.1803
gb19f668n,tufts:tn.ussenate.2.1815
8623hz62p,tufts:tn.statesenate.knox.1809
zc77sq96j,tufts:oh.staterepresentative.butlercounty.1824
tt44pn722,tufts:oh.sheriff.belmont.1816
1g05fc55s,tufts:oh.sheriff.adams.1810
8049g608s,tufts:oh.secretaryofstate.1810
bg257g04d,tufts:va.electors.5.1792
7p88ch490,tufts:oh.sheriff.ashtabulacounty.1822
v979v416g,tufts:ct.constitutionalconvention1.newhaven.1818
79407z122,tufts:ct.constitutionalconvention2.newhaven.1818
mg74qn09w,tufts:oh.uscongress2.1824
02870w832,tufts:va.houseofdelegates.kinggeorge.1813
jw827c65r,tufts:va.houseofdelegates.lancaster.1806
n296x027m,tufts:sc.assembly.abbeville.1822
bg257g06z,tufts:sc.assembly.allsaints.1798
wh246t22q,tufts:va.houseofdelegates.pendleton.1799
k3569546b,tufts:va.houseofdelegates.pendleton.1802
765372359,tufts:va.houseofdelegates.lewis.special.1824
kp78gh32k,tufts:oh.countycommissioner.belmont.1813
9880vr928,tufts:oh.coroner.washington.1822
g158bj17c,tufts:oh.countysheriff.butler.1817
ns064689d,tufts:tn.ussenate.Oct.1809
q237hs951,tufts:oh.countycommissioner.clermont.1806
rv042v08r,tufts:oh.coroner.butlercounty.1819
bn9997722,tufts:in.statesenate.jacksonlawrencemonroeorangewashington.1819
x920fx67z,tufts:nc.houseofcommons.davidson.1823
z890rv22f,tufts:nc.houseofcommons.lincoln.1813
n870zr76n,tufts:nc.houseofcommons.buncombe.1820
d791sh23b,tufts:nc.houseofcommons.hyde.1820
m326m2681,tufts:nc.houseofcommons.cabarrus.1820
9019s354j,tufts:nc.houseofcommons.edgecombe.1813
8049g610t,tufts:nc.houseofcommons.edgecombe.1808
cr56n193q,tufts:nc.houseofcommons.buncombe.1818
ms35t950d,tufts:va.electors.19.1792
kp78gh191,tufts:nc.houseofcommons.orange.1806
jm214q02q,tufts:va.electors.6.1789
vx021f93v,tufts:nc.houseofcommons.haywood.1822
hx11xg12z,tufts:va.executivecouncil.dismissal.a.first.1799
vm40xs31x,tufts:va.electors.8.1792
mp48sd60d,tufts:va.governor.1808
zc77sq88v,tufts:va.governor.1817
mc87pr226,tufts:sc.assembly.williamsburgh.1820
gx41mj55w,tufts:sc.assembly.williamsburgh.1824
hx11xg137,tufts:oh.countycommissioner.stark.1815
00000082g,tufts:oh.countycommissioner.ross.1818
cz30pt56w,tufts:sc.assembly.winton.1806
6t053g80w,tufts:tn.assembly.grainger.1813
dr26xz26j,tufts:oh.countycommissioner.scioto.1818
cn69m4773,tufts:in.usrepresentative.3rd.1824
dn39x246z,tufts:va.congress.15.1823
mk61rh78b,tufts:ma.ussenate.senatevote4.1810
pv63g125x,tufts:in.usrepresentative.3rd.1822
3t945r40m,tufts:va.houseofdelegates.amelia.1821
sx61dn07b,tufts:pa.uscongress5.specialelection.1813
6h440t27k,tufts:pa.statesenator7.1805
2v23vv16s,tufts:pa.trustees.chester.1815
tx31qj487,tufts:pa.statesenator2.1798
7p88ch38g,tufts:va.houseofdelegates.norfolk.1818
0v838139r,tufts:sc.assembly.st.jamesgoosecreek.1794
m613mz45s,tufts:sc.assembly.williamsburgh.1822
c534fp69w,tufts:sc.assembly.st.helena.1822
f7623d43m,tufts:sc.assembly.st.helena.1800
5712m7598,tufts:sc.assembly.spartanburg.1792
r494vk93b,tufts:sc.assembly.lexington.1812
3x816n46h,tufts:sc.assembly.spartanburgh.1798
7m01bm58g,tufts:sc.assembly.liberty.1794
zc77sq90w,tufts:sc.assembly.charlestoncity.1820
cf95jc262,tufts:oh.staterepresentative.adams.1810
br86b432b,tufts:va.electors.5.1796
7h149q62t,tufts:ma.ussenate.a.1820
m900nv22q,tufts:va.executivecouncil.fourth.1799
ng451j23h,tufts:va.executivecouncil.second.1799
1r66j199m,tufts:va.governor.1803
xp68kh088,tufts:oh.presidentialelectors.1824
xd07gt58h,tufts:oh.staterepresentative.guernsey.1816
r781wg85w,tufts:va.congress.1.1825
9306t0217,tufts:oh.staterepresentative.franklincounty.1820
qf85nc17v,tufts:oh.staterepresentative.franklincounty.1823
nk322f20x,tufts:oh.staterepresentative.clermont.1804
v405sb19k,tufts:oh.staterepresentative.clermont.1817
rx913q67x,tufts:pa.statesenator9.1801
pz50gw99k,tufts:pa.uscongress8.1798
zc77sq93q,tufts:pa.statesenator15.1806
kd17ct701,tufts:pa.treasurer.specialelection.1817
5138jf712,tufts:pa.ussenator.1797
np193b07w,tufts:oh.commissioner.trumbullcounty.1819
7h149q65n,tufts:tn.statesenate.7.1823
9g54xj319,tufts:tn.statesenate.7.1813
d217qq334,tufts:va.congress.12.1825
k643b211g,tufts:va.governor.special.1811
mw22v623r,tufts:sc.assembly.williamsburgh.1794
qr46r1595,tufts:va.houseofdelegates.albemarle.1820
cn69m480d,tufts:va.constitutionalconvention.essex.1788
q237hs773,tufts:va.houseofdelegates.amherst.1820
cn69m482z,tufts:in.assembly.jeffersonjenningsripleyscott.1820
m613mz462,tufts:nc.governor3.1807
hh63sw725,tufts:nc.governor3.1810
8c97kr00d,tufts:nc.houseofcommons.mecklenburg.1820
rf55z846z,tufts:nc.houseofcommons.caswell.1810
qz20st38q,tufts:nc.houseofcommons.moore.1813
5d86p115x,tufts:nc.houseofcommons.newbern.1810
jq085k84h,tufts:nc.houseofcommons.johnston.1806
d217qq35p,tufts:ky.convention.1798
z316q246r,tufts:oh.statesenate.rossfranklinandhighland.1806
g445cd962,tufts:oh.statesenate.ross.franklin.highland.special.1805
7h149q66x,tufts:oh.staterepresentative.waynecounty.1824
xp68kh11k,tufts:oh.statesenate.adams.1803
np193b106,tufts:oh.staterepresentative.perrycounty.1819
f4752h687,tufts:oh.staterepresentative.portagecounty.1819
mp48sd637,tufts:ky.clerkofthesenate.1806
5h73pw90b,tufts:ny.uscongress6.1810
jh343t105,tufts:ny.uscongress9.1796
p2676w44w,tufts:ny.uscongress8.1822
tq57ns012,tufts:va.houseofdelegates.morgan.1824
0z708x513,tufts:va.houseofdelegates.norfolk.1804
vd66w078h,tufts:va.houseofdelegates.orange.1791
xg94hq319,tufts:ny.uscongress2.1808
ft848r51w,tufts:oh.staterepresentative.rossandhighland.1806
cz30pt61r,tufts:oh.staterepresentative.medina.and.portagecounty.1820
9593tw04m,tufts:ky.assemblyscott.1817
jm214q06t,tufts:ky.assemblyscott.1824
x346d507d,tufts:ky.assemblyowen.1824
wm117p869,tufts:ky.assemblyohio.1800
hx11xg19w,tufts:va.electors.21.1796
vh53ww59c,tufts:va.electors.15.1796
4b29b691p,tufts:sc.assembly.horry.1808
k0698832r,tufts:va.governor.1820
cc08hg57v,tufts:sc.assembly.kershaw.1820
xd07gt65x,tufts:sc.assembly.horry.1806
fj236311b,tufts:sc.assembly.kershaw.1812
pz50gx03z,tufts:va.governor.first.1796
cv43nx96m,tufts:al.uscongress.2.1823
jq085k88m,tufts:va.houseofdelegates.augusta.1824
6108vc238,tufts:oh.sheriff.clermont.1817
ms35t9562,tufts:oh.sheriff.butlercounty.1819
6w924c714,tufts:sc.assembly.marlborough.1814
x059c820q,tufts:ny.uscongress3.1818
fq977v668,tufts:ny.uscongress4.1802
jq085k89w,tufts:va.houseofdelegates.jefferson.1812
v118rf48s,tufts:ky.assemblyscott.1820
qz20st40r,tufts:va.houseofdelegates.loudoun.1801
q811kk52q,tufts:oh.statesenator.butlercounty.1820
d504rm188,tufts:oh.statesenator.clermont.1817
xs55mc87z,tufts:in.assembly.franklin.1820
fx719n38k,tufts:ct.staterepresentative.danbury.1.sep.1806
5m60qs771,tufts:nc.houseofcommons.granville.1817
fq977v68t,tufts:nc.houseofcommons.beaufort.1824
5q47rp58b,tufts:nc.houseofcommons.hillsborough.1815
zw12z602r,tufts:sc.assembly.horry.1824
w0892b770,tufts:mo.uscongress.1822
tq57ns04w,tufts:mo.uscongress.1824
hm50ts61w,tufts:tn.congress.1st.1825
79407z033,tufts:oh.coroner.trumbull.1814
tq57ns055,tufts:ct.governor.1813
k35695338,tufts:ky.assemblyshelby.1814
h989r411b,tufts:ky.assemblyshelby.1824
kp78gh255,tufts:nc.houseofcommons.newbern.1814
dr26xz304,tufts:in.coroner.vigo.1824
gt54kn92s,tufts:ky.assemblyshelby.1821
n296x019x,tufts:sc.assembly.pendleton.1820
7s75dd35w,tufts:sc.assembly.pendleton.1790
5x21tg18v,tufts:sc.assembly.pendleton.1822
f7623d519,tufts:sc.assembly.special.st.johnscolleton.1802
n296x020p,tufts:sc.assembly.special.williamsburgh.1821
c534fp74r,tufts:sc.assembly.special.st.helena.second.1813
6t053g883,tufts:tn.congress.2.1813
sj1392745,tufts:oh.coroner.belmont.1816
sb397936g,tufts:ny.uscongress4.1794
05741s618,tufts:oh.coroner.adams.1823
4q77fs26d,tufts:oh.coroner.brown.1824
5t34sk294,tufts:oh.countycoroner.montgomery.1811
q811kk530,tufts:oh.countycoroner.knox.1815
vx021g002,tufts:tn.ussenate.1815
h702q7192,tufts:oh.countycoroner.ross.1816
mc87pr315,tufts:oh.coroner.ashtabulacounty.1820
t722h986t,tufts:oh.coroner.ashtabulacounty.1822
cr56n188v,tufts:ma.uscongress.middlesex.1806
9g54xj37z,tufts:oh.staterepresentative.hamilton.1808
nc580n56t,tufts:oh.staterepresentative.hamilton.1809
2z10wr136,tufts:oh.staterepresentative.hamilton.1806
sn009z526,tufts:sc.assembly.special.saxegotha.1806
q811kk548,tufts:oh.staterepresentative.butler.1804
dn39x251t,tufts:tn.special.statesenate.3.1820
gf06g359x,tufts:tn.speakerhouserepresentatives.1807
nv935368v,tufts:tn.special.senate.knox.1812
44558f28c,tufts:oh.coroner.muskingumcounty.1822
zp38wd427,tufts:oh.coroner.miami.1821
1544bq062,tufts:ct.staterepresentative.newhaven.1.apr.1803
cf95jc30n,tufts:ct.staterepresentative.newhaven.2.sep.1803
8910jv70m,tufts:ct.staterepresentative.newhaven.1.sep.1803
qb98mg50n,tufts:ny.uscongress7.1802
6h440t358,tufts:ny.uscongress8.1818
pv63g134w,tufts:ny.uscongress8.1812
8s45q969c,tufts:oh.statesenator.columbianaandstark.1815
1j92g8304,tufts:ky.assemblywoodford.1824
ws859g50n,tufts:ky.assemblywoodford.1823
rf55z853c,tufts:oh.statesenator.coshocton.1818
hx11xg23g,tufts:oh.uscongress1.1824
jw827c60c,tufts:oh.uscongress2.1814
jm214q10d,tufts:va.houseofdelegates.lancaster.1805
9w032389w,tufts:oh.uscongress2.1816
wd375x13h,tufts:mi.delegate.1821
tb09j638p,tufts:oh.uscongress2.1818
qn59q482q,tufts:mi.delegate.1820
v692t7134,tufts:va.houseofdelegates.isleofwight.1821
v979v4092,tufts:va.houseofdelegates.isleofwight.1823
pz50gx047,tufts:fl.territoryrep.1823
0z708x556,tufts:fl.territoryrep.1825
rb68xc77q,tufts:fl.territoryrep.1822
x633f181q,tufts:sc.assembly.horry.1822
t435gd930,tufts:sc.assembly.horry.1818
6h440t36j,tufts:sc.assembly.kershaw.1806
dj52w5498,tufts:oh.ussenate2ballot.1814
rf55z854n,tufts:va.houseofdelegates.jefferson.1816
pv63g136f,tufts:oh.ussenate3ballot.1814
hm50ts668,tufts:va.houseofdelegates.mason.1823
t148fj017,tufts:va.houseofdelegates.newkent.1824
tq57ns06f,tufts:oh.statesenator.licking.1820
xp68kh134,tufts:mo.uscongress.1820
bv73c1319,tufts:sc.assembly.special.princegeorgewinyah.1821
8c97kr04h,tufts:sc.assembly.st.lukes.1814
t435gd95j,tufts:sc.assembly.special.st.bartholomews.1807
g158bj138,tufts:va.houseofdelegates.bath.1808
q237hs85s,tufts:va.constitutionalconvention.frederick.1788
tt44pn70h,tufts:sc.assembly.st.johnsberkley.1798
j6731459s,tufts:sc.assembly.st.johnsberkeley.1810
5q47rp62x,tufts:ct.governor.1814
8623hz604,tufts:oh.statesenate.columbiana.stark.wayne.1812
np193b16v,tufts:ky.assemblymason.1821
c247ds83g,tufts:oh.statesenate.columbiana.stark.wayne.1814
1v53jx87w,tufts:oh.statesenator.athens.morgan.washington.1821
r494vk98q,tufts:ky.assemblymason.1820
st74cr37t,tufts:ky.assemblymason.1822
3x816n51c,tufts:ct.secretary.1812
0c483k18r,tufts:sc.assembly.special.st.helena.1813
jq085k90n,tufts:sc.assembly.st.andrews.1792
ks65hd091,tufts:sc.assembly.st.matthews.1824
8s45q971d,tufts:oh.countysheriff.adams.1803
1c18dg73g,tufts:tn.congress.1.1821
9w032393g,tufts:tn.ussenate.special.1809
1v53jx885,tufts:sc.assembly.orange.1822
ws859g53g,tufts:tn.ussenate.special.1803
t722h989n,tufts:in.territory.delegate.1807
sf2685909,tufts:ky.assemblylogan.1823
7s75dd38q,tufts:ky.assemblylogan.1819
nk322f284,tufts:in.recorder.jefferson.1.1817
nv9353715,tufts:ky.assemblylogan.1820
41687j45s,tufts:ky.assemblylogan.1821
c821gk76j,tufts:ky.assemblyjessamine.1818
nk322f29d,tufts:oh.staterepresentative.morgancounty.1822
qn59q4848,tufts:oh.staterepresentative.morgan.and.washington.county.1820
hx11xg269,tufts:oh.staterepresentative.montgomerycounty.1820
t722h990d,tufts:oh.staterepresentative.montgomeryandpreble.1811
vh53ww66s,tufts:oh.staterepresentative.montgomeryandpreble.1808
sf268591k,tufts:ky.clerkofthehouse.1804
sx61dn14r,tufts:ky.clerkofthehouse.1805
g445cf038,tufts:ky.clerkofthehouse.1806
n583xv932,tufts:va.houseofdelegates.ohio.1800
cn69m491x,tufts:va.houseofdelegates.pendleton.1795
1r66j206t,tufts:va.houseofdelegates.norfolk.1800
m900nv30d,tufts:va.houseofdelegates.norfolk.1793
3t945r468,tufts:va.houseofdelegates.jefferson.1805
b2773w576,tufts:va.houseofdelegates.nansemond.1817
h702q722c,tufts:va.houseofdelegates.norfolkborough.1816
cz30pt664,tufts:va.houseofdelegates.northampton.1821
nc580n62z,tufts:ny.speaker.1804
4f16c363r,tufts:ny.speaker.1802
6108vc33h,tufts:tn.assembly.davidson.1811
pk02cb73m,tufts:tn.assembly.davidson.1813
df65v879r,tufts:tn.assembly.greene.1819
d791sh20h,tufts:tn.assembly.greene.1817
9c67wn83t,tufts:tn.assembly.claiborne.1813
8s45q972p,tufts:tn.assembly.anderson.1817
sb3979381,tufts:tn.assembly.campbell.1819
5138jf801,tufts:vt.uscongress1.1824
73666549d,tufts:vt.uscongress.western.1800
cn69m4926,tufts:vt.uscongress.northwest.thirdballot.1803
6395w8137,tufts:vt.ussenate.firstballot.1824
2514nm34w,tufts:tn.president.electors.1820
rr171z33v,tufts:oh.commissioner.marioncounty.1824
m326m266g,tufts:oh.commissioner.lickingcounty.1822
cz30pt69z,tufts:pa.statesenator9.1810
vm40xs458,tufts:pa.uscongress9.1802
000000905,tufts:tn.congress.6.1815
rr171z344,tufts:pa.statesenator4.1800
00000089d,tufts:pa.statesenator15.1811
rx913q74b,tufts:pa.statesenator3.1823
rv042v066,tufts:pa.statesenator17.1824
gh93h0348,tufts:tn.congress.6.1817
z890rv20w,tufts:tn.congress.3.1811
4q77fs300,tufts:sc.assembly.special2.charlestoncity.1813
bn999770h,tufts:sc.assembly.st.andrews.1806
08612p46d,tufts:sc.assembly.st.lukes.1816
q237hs926,tufts:sc.assembly.st.andrews.1804
qj72p802g,tufts:sc.assembly.st.lukes.1818
1544bq10n,tufts:sc.assembly.st.mathews.1800
ns064686k,tufts:sc.assembly.st.mathews.1822
m613mz50n,tufts:sc.assembly.st.mathews.1808
bn999771s,tufts:sc.assembly.orangeburgh.1794
kh04dq555,tufts:va.houseofdelegates.loudoun.1805
s7526d25f,tufts:va.houseofdelegates.kinggeorge.1799
vt150k170,tufts:oh.statesenator.medinacounty.1824
1831ck658,tufts:va.houseofdelegates.pendleton.1798
w0892b834,tufts:oh.statesenate.adams.1815
h702q724x,tufts:oh.statesenate.clermont.oct.1803
pr76f4480,tufts:oh.statesenate.clermont.1803
6395w8162,tufts:oh.statesenate.butler.1808
2r36tz247,tufts:oh.statesenate.butler.1812
cj82k823g,tufts:pa.statesenator4.1796
5m60qs82w,tufts:oh.coroner.washington.1812
70795868c,tufts:pa.uscongress5.1794
9306t026m,tufts:pa.uscongress8.1794
vm40xs483,tufts:sc.cityintendant.charleston.1814
8s45q9747,tufts:sc.cityelection.charleston.1814
cz30pt70q,tufts:sc.clerk.sumter.1819
pc289k03n,tufts:oh.statesenator.ashtabulacuyahogageaugahuronportage.1819
cv43nz02j,tufts:oh.staterepresentative.stark.1822
3b591948r,tufts:oh.staterepresentative.medinacounty.1823
wm117p93q,tufts:oh.staterepresentative.Miami.1814
05741s707,tufts:oh.staterepresentative.stark.1815
1v53jx949,tufts:oh.staterepresentative.scioto.1818
p8418p14n,tufts:ky.assemblylogan.1822
d217qq44n,tufts:pa.ussenate.secondballot.january.1821
8623hz63z,tufts:pa.statesenator4.1801
nv935372f,tufts:tn.congress.2nd.1825
jd472x48v,tufts:tn.congress.3.1815
vt150k188,tufts:pa.uscongress2.1791
z316q2535,tufts:tn.congress.2.1821
h128nf55f,tufts:tn.congress.2nd.1823
g158bj163,tufts:tn.congress.2.1811
br86b4487,tufts:nc.houseofcommons.mecklenburg.1816
44558f31p,tufts:nc.houseofcommons.montgomery.1820
4m90dw428,tufts:nc.houseofcommons.chatham.1808
bz60cx01n,tufts:nc.houseofcommons.johnston.1814
7w62f9176,tufts:nc.houseofcommons.nash.1824
3484zh74g,tufts:nc.houseofcommons.greene.1820
dz010q99g,tufts:nc.houseofcommons.duplin.1819
js956g70c,tufts:nc.houseofcommons.johnston.1818
rb68xc819,tufts:nc.houseofcommons.hyde.1818
1544bp94g,tufts:in.assembly.jeffersonjenningsripley.1819
pr76f434n,tufts:sc.assembly.georgetown.1820
8623hz57t,tufts:sc.assembly.princewilliam.1790
37720d55n,tufts:sc.assembly.fairfield.1794
8w32r632z,tufts:nc.houseofcommons.bladen.1814
9g54xj298,tufts:nc.houseofcommons.halifax.1806
mk61rh772,tufts:nc.houseofcommons.craven.1822
5712m7580,tufts:nc.houseofcommons.caswell.1823
tt44pn608,tufts:nc.houseofcommons.newhanover.1815
pc289j88r,tufts:nc.houseofcommons.halifaxborough.1806
tb09j630g,tufts:ma.ussenate.senatevote2.1810
9306t0196,tufts:nc.houseofcommons.granville.1812
qn59q473r,tufts:ct.lgovernor.1798
3b591940j,tufts:nc.houseofcommons.camden.1821
d791sh15n,tufts:nc.houseofcommons.chowan.1812
ns064678w,tufts:nc.houseofcommons.anson.1811
p2676w412,tufts:sc.assembly.christchurch.1824
0p0967801,tufts:sc.assembly.winton.1792
6969z166t,tufts:ma.ussenate.senatevote3.1810
cf95jc25s,tufts:ky.assemblyclark.1814
44558f205,tufts:va.houseofdelegates.albemarle.1815
cn69m478c,tufts:ky.assemblycampbell.1798
6108vc16v,tufts:pa.uscongress14.1812
js956g59c,tufts:pa.statesenator7.1819
n009w3086,tufts:ny.coroner.greene.1824
n870zr66d,tufts:pa.treasurer.1801
0z708x48s,tufts:tn.statesenate.9.1823
6108vc174,tufts:oh.commissioner.perrycounty.1819
zk51vh651,tufts:sc.assembly.special.1.charlestoncity.1819
dr26xz27t,tufts:sc.assembly.special.2.charlestoncity.1819
9z9030736,tufts:sc.assembly.union.1824
kp78gh212,tufts:sc.assembly.st.james.santee.1808
pr76f4366,tufts:oh.countycommissioner.ross.1815
